country_id,country_name,wem_regions,year,Population,WDI_Gini,Impute_Forecast_Gini,WDI_Urbanization,Impute_Forecast_Urbanization,ES_pcap,GDP_PPP_pcap,Sigmoid_GDP
1,USA,North America,1960,176188577499.999,NA,NA,69.996,69.996,7066.396825768218,17343.143080504982,-5.765801311954002e-5
1,USA,North America,1961,179087278500,NA,NA,70.377,70.377,7092.619146672482,17499.85238421154,-5.714170653927027e-5
1,USA,North America,1962,181917809000,NA,NA,70.757,70.757,7270.685809667438,18283.118531611155,-5.4693768551359076e-5
1,USA,North America,1963,184649873500,37.6,37.6,71.134,71.134,7445.1524460085675,18797.060934986956,-5.319839120053753e-5
1,USA,North America,1964,187277378499.99902,38.1,38.1,71.508,71.508,7625.322764561642,19601.090451331587,-5.101626843492066e-5
1,USA,North America,1965,189703283000,37.5,37.5,71.879,71.879,7722.446245768241,20607.77628924265,-4.852419417140051e-5
1,USA,North America,1966,191830974999.999,37.8,37.8,72.247,72.247,8034.908349440975,21723.419266116667,-4.603220937831129e-5
1,USA,North America,1967,193782438000,36.9,36.9,72.612,72.612,8225.704023119366,22094.423679404845,-4.525926473797436e-5
1,USA,North America,1968,195743427499.999,36.3,36.3,72.974,72.974,8696.403236348831,22948.271930756207,-4.357531649953655e-5
1,USA,North America,1969,197859328999.99902,36,36,73.333,73.333,9098.019082134308,23412.291161663605,-4.2711695211736315e-5
1,USA,North America,1970,200328339999.99902,36.6,36.6,73.602,73.602,9419.260670533373,23166.76190250482,-4.316435858334672e-5
1,USA,North America,1971,202907916999.999,36.9,36.9,73.613,73.613,9726.452310422266,23625.507679733095,-4.2326236988683134e-5
1,USA,North America,1972,205238389999.999,36.7,36.7,73.623,73.623,10280.370405268859,24585.57393278378,-4.0673431751312546e-5
1,USA,North America,1973,207314764499.999,36.1,36.1,73.633,73.633,10659.33771372355,25713.46612318034,-3.888937223200381e-5
1,USA,North America,1974,209277968499.999,35.5,35.5,73.643,73.643,10373.179261989571,25334.562731268023,-3.947098970062774e-5
1,USA,North America,1975,211274535500,35.6,35.6,73.653,73.653,10529.389148566515,25043.58689964021,-3.9929585140822985e-5
1,USA,North America,1976,213270022000,35.6,35.6,73.663,73.663,10989.33526887749,26146.021242774154,-3.824600568610181e-5
1,USA,North America,1977,215437405500,35.5,35.5,73.673,73.673,11226.42136870351,27079.852474694853,-3.6927141219702985e-5
1,USA,North America,1978,217881436500,34.8,34.8,73.682,73.682,11602.092081196926,28258.228625950345,-3.538729619938992e-5
1,USA,North America,1979,220463115000,34.8,34.8,73.692,73.692,10864.09225413407,28811.538508715745,-3.4707714270151595e-5
1,USA,North America,1980,223140017999.999,34.7,34.7,73.738,73.738,10108.009846365616,28392.813650765584,-3.521955952030927e-5
1,USA,North America,1981,225654008000,35.5,35.5,73.89,73.89,10071.076258216668,28788.994381136326,-3.47348927654616e-5
1,USA,North America,1982,228001418500,36.7,36.7,74.042,74.042,10085.158600783323,28027.160479708065,-3.56790393129446e-5
1,USA,North America,1983,230389963999.999,37.3,37.3,74.194,74.194,10185.633861817425,29072.408341104016,-3.439628359037734e-5
1,USA,North America,1984,232766279500,37.3,37.3,74.344,74.344,10105.97361884068,30936.59931516174,-3.232365096351837e-5
1,USA,North America,1985,235146182000,37.6,37.6,74.494,74.494,9967.06740349499,31985.176359098805,-3.126399419712102e-5
1,USA,North America,1986,237512783000,37.6,37.6,74.644,74.644,10166.111763940611,32855.13620560043,-3.0436178250213558e-5
1,USA,North America,1987,239853168500,37.2,37.2,74.793,74.793,10692.279192222186,33759.31078251877,-2.9621019102176387e-5
1,USA,North America,1988,242287814000,37.7,37.7,74.942,74.942,11724.171668217172,34912.653617530865,-2.8642499930669312e-5
1,USA,North America,1989,244954094000,38.2,38.2,75.089,75.089,12377.975992203288,35898.50287746859,-2.7855926903539315e-5
1,USA,North America,1990,248083732000,38.3,38.3,75.3,75.3,12294.583557908923,36216.46281745971,-2.761137108885053e-5
1,USA,North America,1991,251560188999.999,38,38,75.701,75.701,11989.232045005505,35774.48391392458,-2.7952493353215363e-5
1,USA,North America,1992,255175338499.999,38.4,38.4,76.097,76.097,12205.437037302443,36617.09865934535,-2.730927304559354e-5
1,USA,North America,1993,258779753500,40.4,40.4,76.488,76.488,12526.137104718437,37213.579482150046,-2.687155006853074e-5
1,USA,North America,1994,262273588500,40,40,76.875,76.875,12967.273799368424,38311.4535061531,-2.6101514241360882e-5
1,USA,North America,1995,265660555499.99902,39.9,39.9,77.257,77.257,13088.061671073321,38960.39394161567,-2.5666762203952807e-5
1,USA,North America,1996,268984347500,40.3,40.3,77.636,77.636,13152.576486648875,40064.11365207973,-2.495968159675321e-5
1,USA,North America,1997,272395438499.999,40.5,40.5,78.008,78.008,13193.89077263304,41485.20284905288,-2.4104689841909922e-5
1,USA,North America,1998,275835017500,40,40,78.377,78.377,13397.463736938065,43015.47849502427,-2.3247175469059235e-5
1,USA,North America,1999,279181581500,40,40,78.742,78.742,13486.033485672115,44764.14241713626,-2.2339059267479922e-5
1,USA,North America,2000,282398554000,40.1,40.1,79.057,79.057,13384.945754053495,46333.78342801487,-2.158229125508774e-5
1,USA,North America,2001,285470493499.99896,40.6,40.6,79.234,79.234,13317.553748265844,46534.44378067696,-2.148922763827543e-5
1,USA,North America,2002,288350252000,40.4,40.4,79.409,79.409,13486.971054531603,47086.64824238762,-2.1237217316440996e-5
1,USA,North America,2003,291109820500,40.8,40.8,79.583,79.583,13477.996681832112,48172.684814144515,-2.0758436542899384e-5
1,USA,North America,2004,293947885499.99896,40.3,40.3,79.757,79.757,13518.221193736576,49717.37456914389,-2.011349054434692e-5
1,USA,North America,2005,296842670000,41,41,79.928,79.928,13361.857595980302,51143.402156609074,-1.9552673102114026e-5
1,USA,North America,2006,299753098000,41.4,41.4,80.099,80.099,13264.073300203227,52269.33199921556,-1.913149443537147e-5
1,USA,North America,2007,302743398499.999,40.8,40.8,80.269,80.269,13217.27694796422,52897.82451726024,-1.8904190428617167e-5
1,USA,North America,2008,305694910000,40.8,40.8,80.438,80.438,12712.737366188887,52483.6384290541,-1.9053375552350623e-5
1,USA,North America,2009,308512035500,40.6,40.6,80.606,80.606,12425.3717106074,50847.61829429112,-1.966641113921564e-5
1,USA,North America,2010,311182845000,40,40,80.772,80.772,12896.783577425442,51860.142164274745,-1.928244538249292e-5
1,USA,North America,2011,313876608500,40.9,40.9,80.944,80.944,12243.832278935273,52354.6159248731,-1.910033016578003e-5
1,USA,North America,2012,316651321000,40.9,40.9,81.119,81.119,12201.149550963317,53197.24127481316,-1.879779058402094e-5
1,USA,North America,2013,319375166000,40.6,40.6,81.299,81.299,12534.777719839334,53840.00214867757,-1.8573378035548893e-5
1,USA,North America,2014,322033963499.999,41.5,41.5,81.483,81.483,12688.460508853244,54863.088048436875,-1.8227025165496182e-5
1,USA,North America,2015,324607776500,41.2,41.2,81.671,81.671,13183.582725447935,56223.22064983119,-1.778608723272101e-5
1,USA,North America,2016,327210198000,41.1,41.1,81.862,81.862,13512.838531382742,56846.251028520615,-1.7591154849339983e-5
1,USA,North America,2017,329791230500,41.2,41.2,82.058,82.058,13546.925324137614,57834.24063537464,-1.7290645536606353e-5
1,USA,North America,2018,332140037499.99896,41.4,41.4,82.256,82.256,13728.751105438203,59267.17222778631,-1.687260461625681e-5
1,USA,North America,2019,334319670499.999,41.5,41.5,82.459,82.459,13806.013548848881,60271.7055329867,-1.6591395506121523e-5
1,USA,North America,2020,335942003499.99896,39.7,39.7,82.664,82.664,12217.917634195406,57902.71937450557,-1.7270196904844574e-5
1,USA,North America,2021,336997624000,39.7,39.7,82.873,82.873,13643.84539364352,60905.29497059175,-1.6418798909128164e-5
1,USA,North America,2022,338289856999.999,41.3,41.3,83.084,83.084,13913.825731600073,61766.30581336971,-1.618992575145e-5
1,USA,North America,2023,339996563499.99896,NA,42.127480146995,83.298,83.298,14322.282026679197,61416.67270578812,-1.628209108239906e-5
1,USA,North America,2024,341814419999.99896,NA,42.25146768357988,NA,83.00763840939759,14495.036777933508,62222.61494655752,-1.607119799260812e-5
1,USA,North America,2025,343603403500,NA,42.365381908842906,NA,83.17077088399219,NA,63937.39956365034,-1.5640175965197948e-5
1,USA,North America,2026,345364936499.999,NA,42.482941445340224,NA,83.3326516984662,NA,65417.81932022327,-1.5286238020338582e-5
1,USA,North America,2027,347098260999.99896,NA,42.60088252258543,NA,83.49328441823486,NA,66939.69803467936,-1.4938706926109419e-5
1,USA,North America,2028,348804849499.999,NA,42.71992406039174,NA,83.65267272088178,NA,68431.14265738986,-1.4613122835916711e-5
1,USA,North America,2029,350493332000,NA,42.840849880984536,NA,83.81082039366778,NA,69800.78833282054,-1.4326383135591553e-5
1,USA,North America,2030,352162301000,NA,42.964220262645256,NA,83.96773133104936,NA,70969.21409217913,-1.4090517522942022e-5
1,USA,North America,2031,353802973999.99896,NA,43.08987771540869,NA,84.12340953220833,NA,71931.31292112962,-1.390205472936688e-5
1,USA,North America,2032,355412200000,NA,43.21706223891065,NA,84.27785909859226,NA,72755.55755043772,-1.3744560022710877e-5
1,USA,North America,2033,356991059000,NA,43.34492471064256,NA,84.43108423146812,NA,73530.3763788566,-1.3599729110616916e-5
1,USA,North America,2034,358528775500,NA,43.4731786498819,NA,84.58308922948831,NA,74285.92390429892,-1.3461409870865821e-5
1,USA,North America,2035,360016420000,NA,43.60205748089198,NA,84.73387848627142,NA,74992.14547965617,-1.333464093205221e-5
1,USA,North America,2036,361456573999.99896,NA,43.73135713607597,NA,84.88345648799711,NA,75670.78562092007,-1.3215052338689048e-5
1,USA,North America,2037,362841837999.99896,NA,43.86067117505847,NA,85.03182781101715,NA,76370.68887433328,-1.309394307922817e-5
1,USA,North America,2038,364161173999.99896,NA,43.989636138463105,NA,85.17899711948202,NA,77138.82283650772,-1.296355688959951e-5
1,USA,North America,2039,365420860000,NA,44.11823697875951,NA,85.32496916298494,NA,77980.56935522286,-1.2823625121882956e-5
1,USA,North America,2040,366616239500,NA,44.246694627849045,NA,85.46974877422335,NA,78870.48179132647,-1.2678934346953829e-5
1,USA,North America,2041,367749398999.99896,NA,44.375151232838256,NA,85.61334086667823,NA,79791.57881268433,-1.2532572341637466e-5
1,USA,North America,2042,368832202000,NA,44.503659633904235,NA,85.75575043231292,NA,80737.71527269272,-1.2385708510291876e-5
1,USA,North America,2043,369853049000,NA,44.63226869755672,NA,85.8969825392905,NA,81702.68732828734,-1.223942458931078e-5
1,USA,North America,2044,370815335499.99896,NA,44.76110070340698,NA,86.03704232971204,NA,82668.9353317782,-1.2096369063152417e-5
1,USA,North America,2045,371715154000,NA,44.890215629161396,NA,86.17593501737431,NA,83626.54588385389,-1.1957853938744773e-5
1,USA,North America,2046,372551914500,NA,45.01956257983158,NA,86.31366588554957,NA,84581.67805718227,-1.1822821579928462e-5
1,USA,North America,2047,373335573000,NA,45.149035644308725,NA,86.45024028478568,NA,85549.7033982575,-1.1689042927830847e-5
1,USA,North America,2048,374064083999.99896,NA,45.27852682734771,NA,86.58566363072929,NA,86547.74518418459,-1.1554249284704442e-5
1,USA,North America,2049,374749588999.99896,NA,45.40804722022919,NA,86.71994140197032,NA,87575.026071169,-1.1418715306396753e-5
1,USA,North America,2050,375391962500,NA,45.537668043456996,NA,86.85307913790994,NA,88620.5847379361,-1.1283996387141795e-5
1,USA,North America,2051,375987912499.99896,NA,45.66743017301425,NA,86.98508243665147,NA,89677.56564589505,-1.115099877335654e-5
1,USA,North America,2052,376555046999.99896,NA,45.79734392520186,NA,87.11595695291456,NA,90743.79403181034,-1.1019976635175068e-5
1,USA,North America,2053,377101926000,NA,45.92741385164836,NA,87.24570839597364,NA,91817.91681828353,-1.0891061234363554e-5
1,USA,North America,2054,377638013000,NA,46.057696856179426,NA,87.37434252762016,NA,92888.84462088233,-1.0765497421629297e-5
1,USA,North America,2055,378168263000,NA,46.1882715391265,NA,87.50186516014956,NA,93940.4093065587,-1.0644989572616543e-5
1,USA,North America,2056,378696958000,NA,46.31914293876373,NA,87.62828215437278,NA,94969.18182639094,-1.05296762164773e-5
1,USA,North America,2057,379230254500,NA,46.45022870034052,NA,87.75359941765298,NA,95988.69340357075,-1.0417839389506482e-5
1,USA,North America,2058,379767171999.99896,NA,46.581413675615764,NA,87.87782290196718,NA,97020.30487162294,-1.0307067657606871e-5
1,USA,North America,2059,380310585000,NA,46.71263080522072,NA,88.0009586019938,NA,98077.42480367857,-1.0195974292984855e-5
1,USA,North America,2060,380862164499.999,NA,46.84387862133054,NA,88.12301255322528,NA,99160.92485981455,-1.0084566669146157e-5
1,USA,North America,2061,381422295500,NA,46.974885373122234,NA,88.24399083010698,NA,100329.40756333912,-9.967117724893198e-6
1,USA,North America,2062,381995487999.999,NA,47.10570052023497,NA,88.36389954420186,NA,101576.7881931102,-9.844720387761187e-6
1,USA,North America,2063,382586899500,NA,47.23638203445972,NA,88.4827448423812,NA,102894.48837703459,-9.718646318712943e-6
1,USA,North America,2064,383191211500,NA,47.36726474373683,NA,88.60053290504183,NA,104209.21766158019,-9.596034059428617e-6
1,USA,North America,2065,383800542999.99896,NA,47.49837025775592,NA,88.71726994434917,NA,105513.93199519727,-9.47737651713503e-6
1,USA,North America,2066,384412100499.99896,NA,47.62970613448115,NA,88.83296220250739,NA,106804.37262562748,-9.36286871025208e-6
1,USA,North America,2067,385023531500,NA,47.76095108353285,NA,88.94761595005546,NA,108157.41455230086,-9.245740398649324e-6
1,USA,North America,2068,385634474499.999,NA,47.8920710047956,NA,89.06123748419016,NA,109584.82317228115,-9.12530958578267e-6
1,USA,North America,2069,386231712000,NA,48.023024411999444,NA,89.17383312711529,NA,111101.49705361565,-9.000738299272694e-6
1,USA,North America,2070,386805309500,NA,48.15408212141098,NA,89.28540922441802,NA,112640.02266066232,-8.8777997153267e-6
1,USA,North America,2071,387371861500,NA,48.28554796999837,NA,89.39597214347128,NA,114116.17523355946,-8.76296122333039e-6
1,USA,North America,2072,387925372500,NA,48.41740880970232,NA,89.50552827186317,NA,115526.58956150233,-8.65597847050278e-6
1,USA,North America,2073,388448573500,NA,48.54965061276796,NA,89.614084015853,NA,116868.49540468138,-8.55658933786052e-6
1,USA,North America,2074,388936916500,NA,48.68198920512207,NA,89.72164579885339,NA,118219.32708731909,-8.458817988816589e-6
1,USA,North America,2075,389390579500,NA,48.814389196147886,NA,89.82822005993968,NA,119588.76785947717,-8.361954361832935e-6
1,USA,North America,2076,389810991000,NA,48.946780981083535,NA,89.93381325238504,NA,120997.99913408446,-8.264565322402044e-6
1,USA,North America,2077,390199573000,NA,49.07935289920115,NA,90.03843184222261,NA,122388.44038095511,-8.170672912924194e-6
1,USA,North America,2078,390559279500,NA,49.2120695217679,NA,90.14208230683342,NA,123768.51925486457,-8.079566324587359e-6
1,USA,North America,2079,390882693000,NA,49.344940511296045,NA,90.24477113356104,NA,125132.63202865716,-7.991488615258373e-6
1,USA,North America,2080,391168465500,NA,49.47775474082569,NA,90.34650481835199,NA,126549.49553000214,-7.90201529303006e-6
1,USA,North America,2081,391424374999.99896,NA,49.61056947221037,NA,90.44728986442223,NA,128001.19155841322,-7.812396756837326e-6
1,USA,North America,2082,391652799499.99896,NA,49.74340936665276,NA,90.54713278094982,NA,129479.60942749503,-7.72319396722185e-6
1,USA,North America,2083,391856941000,NA,49.87626507208168,NA,90.64604008179286,NA,130988.15683040244,-7.634248828883081e-6
1,USA,North America,2084,392042507000,NA,50.009109437053326,NA,90.74401828423356,NA,132537.1298488367,-7.545027032232019e-6
1,USA,North America,2085,392209373000,NA,50.141908690348494,NA,90.84107390774724,NA,134140.2832433464,-7.454854339091353e-6
1,USA,North America,2086,392363615999.99896,NA,50.274432766695064,NA,90.93721347279727,NA,135889.24781811232,-7.358906878988242e-6
1,USA,North America,2087,392505046500,NA,50.40668700711451,NA,91.03244349965439,NA,137791.09809356567,-7.257336541856706e-6
1,USA,North America,2088,392635564500,NA,50.538706962969115,NA,91.12677050724182,NA,139841.3832865478,-7.150933443593974e-6
1,USA,North America,2089,392763500500,NA,50.67076732401138,NA,91.22020101200435,NA,141933.1931081995,-7.045543437303992e-6
1,USA,North America,2090,392882583999.99896,NA,50.80290658508678,NA,91.31274152680278,NA,144049.79882858545,-6.9420196149675666e-6
1,USA,North America,2091,392999144499.99896,NA,50.935148548211664,NA,91.40439855983202,NA,146178.99457205218,-6.840904758428945e-6
1,USA,North America,2092,393119132000,NA,51.0674915977225,NA,91.495178613564,NA,148318.94109265754,-6.742204478617494e-6
1,USA,North America,2093,393236592500,NA,51.199921698341996,NA,91.58508818371425,NA,150473.60124899042,-6.64566188937455e-6
1,USA,North America,2094,393353697999.99896,NA,51.3324371884372,NA,91.67413375823222,NA,152641.38213273734,-6.55128190262221e-6
1,USA,North America,2095,393473602000,NA,51.46503788237343,NA,91.7623218163154,NA,154819.81127554816,-6.459100823163739e-6
1,USA,North America,2096,393602752500,NA,51.597915135443216,NA,91.84965882744642,NA,156906.34569986406,-6.373208227699521e-6
1,USA,North America,2097,393728779000,NA,51.73104616848544,NA,91.93615125045358,NA,158902.06108322437,-6.293164774610969e-6
1,USA,North America,2098,393843026500,NA,51.86440925506772,NA,92.02180553259399,NA,160808.59920256535,-6.2185535828126515e-6
1,USA,North America,2099,393946322999.99896,NA,51.99780767524842,NA,92.10662810865948,NA,162726.73476082296,-6.145252830401126e-6
1,USA,North America,2100,394041154999.99896,NA,52.13123893404489,NA,92.19062540010479,NA,164655.9678156698,-6.073250648843034e-6
2,China,East Asia,1960,654170691999.999,NA,NA,16.203,16.203,8.383632683721475,374.30595320753827,-0.0026680488520770046
2,China,East Asia,1961,655260380499.999,NA,NA,16.708,16.708,9.787311161373616,271.66789566066683,-0.0036742067706231774
2,China,East Asia,1962,664614649500,NA,NA,17.226,17.226,11.269527789231121,252.84496680982204,-0.0039471922847036465
2,China,East Asia,1963,683903556999.9989,NA,NA,17.757,17.757,12.771930788573759,271.0222039400019,-0.0036829442153487888
2,China,East Asia,1964,704593771500,NA,NA,18.299,18.299,14.434096787949164,310.9413014066727,-0.0032108806848334718
2,China,East Asia,1965,723846349000,NA,NA,18.086,18.086,16.329536216569966,354.12507965788967,-0.0028198813902527036
2,China,East Asia,1966,742948540500,NA,NA,17.915,17.915,18.453138992104687,381.93720042938185,-0.0026148098789720306
2,China,East Asia,1967,761006260500,NA,NA,17.785,17.785,20.847552290946872,351.620475980605,-0.0028399389990585236
2,China,East Asia,1968,780371956000,NA,NA,17.656,17.656,23.465750377004476,328.8359875608341,-0.0030364151082432366
2,China,East Asia,1969,801430976499.9989,NA,NA,17.528,17.528,26.296373621817402,374.308234031619,-0.002668032616154872
2,China,East Asia,1970,822534450000,NA,NA,17.4,17.4,29.38928849155562,435.0927559566131,-0.0022957233000794313
2,China,East Asia,1971,843285423500,NA,NA,17.292,17.292,32.74800946291557,454.51772729575663,-0.0021977174569438613
2,China,East Asia,1972,862840402999.999,NA,NA,17.184,17.184,37.36222240857379,461.09700401754696,-0.0021663927243919506
2,China,East Asia,1973,881652080000,NA,NA,17.184,17.184,42.83192741060191,486.4568214941914,-0.002053570886143446
2,China,East Asia,1974,899367639500,NA,NA,17.292,17.292,49.526967869729894,487.8428126677722,-0.0020477425355653685
2,China,East Asia,1975,915124660999.999,NA,NA,17.4,17.4,51.95104829380898,521.1544531398791,-0.001916978375656053
2,China,East Asia,1976,929375923500,NA,NA,17.46,17.46,52.11575693941821,504.952344595722,-0.001978426526007695
2,China,East Asia,1977,942581332500,NA,NA,17.52,17.52,55.680670981921175,535.7167769948192,-0.0018649179449978354
2,China,East Asia,1978,955138942499.9989,NA,NA,17.9,17.9,61.01071905472838,590.5282828756209,-0.00169196681028048
2,China,East Asia,1979,968298968999.999,NA,NA,18.617,18.617,63.91109704005489,626.7726782568179,-0.0015942033607606314
2,China,East Asia,1980,982372466000,NA,NA,19.358,19.358,60.17481119396371,665.9814084502382,-0.0015004172283358962
2,China,East Asia,1981,997259501999.999,NA,NA,20.118,20.118,56.45508112387299,689.4976973149106,-0.0014492804525666073
2,China,East Asia,1982,1013483165500,NA,NA,20.902,20.902,58.75646036053351,739.5217675939889,-0.0013513118072480412
2,China,East Asia,1983,1029226906499.99,NA,NA,21.545,21.545,64.49896698094477,806.8561809123952,-0.001238610852915365
2,China,East Asia,1984,1044172197000,NA,NA,22.203,22.203,70.02694377665182,916.1943630200215,-0.001090876239135035
2,China,East Asia,1985,1060239979000,NA,NA,22.874,22.874,73.575130793464,1023.2190538403173,-9.768305823411553e-4
2,China,East Asia,1986,1077770523500,NA,NA,23.559,23.559,83.7612161369163,1096.1610676690093,-9.11858821993231e-4
2,China,East Asia,1987,1096851842500,NA,NA,24.259,24.259,90.70988048502431,1203.1115022790827,-8.308329187865506e-4
2,China,East Asia,1988,1115889801999.99,NA,NA,24.974,24.974,98.31506760864039,1315.0350446742739,-7.601470232209611e-4
2,China,East Asia,1989,1134414722999.99,NA,NA,25.701,25.701,105.3990102182748,1347.8901506119394,-7.416251486116114e-4
2,China,East Asia,1990,1153704252500,32.2,32.2,26.442,26.442,75.9458670627856,1377.0427033098338,-7.259303406797595e-4
2,China,East Asia,1991,1170626170500,NA,32.75697685595397,27.312,27.312,93.28528435424694,1483.3506789366088,-6.739222834498454e-4
2,China,East Asia,1992,1183813389000,NA,33.32358797333864,28.2,28.2,114.08019525135875,1676.582954779719,-5.962734441838399e-4
2,China,East Asia,1993,1195855557500,33.9,33.9,29.103,29.103,144.6954172028527,1890.3981865192893,-5.288492159102643e-4
2,China,East Asia,1994,1207286674999.99,NA,34.32790924042594,30.024,30.024,144.04661546628336,2115.923950107249,-4.724951343296486e-4
2,China,East Asia,1995,1218144425999.99,NA,34.7612198471658,30.961,30.961,168.32100769803267,2327.7410105789945,-4.2950880550139225e-4
2,China,East Asia,1996,1228298835500,35.2,35.2,31.916,31.916,213.4629895563167,2537.0387043666756,-3.940826641268139e-4
2,China,East Asia,1997,1237801448000,NA,36.33000274345409,32.883,32.883,225.37141414385837,2749.1775250546325,-3.6367901396073513e-4
2,China,East Asia,1998,1246836105000,NA,37.49628123123242,33.867,33.867,232.9664888600154,2942.1388332228094,-3.398310381598715e-4
2,China,East Asia,1999,1255433236000,38.7,38.7,34.865,34.865,253.0709208194128,3146.984569930567,-3.1771403042464444e-4
2,China,East Asia,2000,1264099069000,NA,39.77013575772558,35.877,35.877,329.34769331585466,3391.0708379478683,-2.948486276788717e-4
2,China,East Asia,2001,1272739581500,NA,40.869863002271906,37.093,37.093,347.49820916065835,3647.5972494640882,-2.7411550128185024e-4
2,China,East Asia,2002,1280926120499.99,42,42,38.425,38.425,374.3079614179454,3954.094996432693,-2.52870396647601e-4
2,China,East Asia,2003,1288873366500,NA,41.63008486970825,39.776,39.776,414.80887623452094,4322.68527309649,-2.3131092962444655e-4
2,China,East Asia,2004,1296816711000,NA,41.26342776807409,41.144,41.144,491.1314432028327,4730.124661542618,-2.1138857450539816e-4
2,China,East Asia,2005,1304887561500,40.9,40.9,42.522,42.522,533.1071710411229,5236.76739998466,-1.9093926787870885e-4
2,China,East Asia,2006,1313086567500,NA,41.58835002609734,43.868,43.868,582.9057189227892,5864.9853703058925,-1.704888750528708e-4
2,China,East Asia,2007,1321513223500,NA,42.28828503406334,45.199,45.199,637.295183437918,6655.104549936365,-1.502493115956585e-4
2,China,East Asia,2008,1330167148500,43,43,46.539,46.539,733.648438545008,7253.152446328039,-1.378615820075324e-4
2,China,East Asia,2009,1339125594999.99,NA,43.34858705886503,47.88,47.88,743.0528756523875,7881.865768715917,-1.2686546535430046e-4
2,China,East Asia,2010,1348191368000,43.7,43.7,49.226,49.226,819.4571755997196,8658.724667853965,-1.1548378053099862e-4
2,China,East Asia,2011,1357095480500,42.4,42.4,50.511,50.511,904.3342271523713,9427.697131865854,-1.0606481673544886e-4
2,China,East Asia,2012,1366560818000,42.2,42.2,51.765,51.765,983.0844752246371,10102.026573355935,-9.89851393664149e-5
2,China,East Asia,2013,1376100307499.99,39.7,39.7,53.013,53.013,1100.6560509914814,10814.492406434905,-9.246423512213278e-5
2,China,East Asia,2014,1385189668500,39.2,39.2,54.259,54.259,1184.5707946003176,11538.550884067454,-8.66622403066133e-5
2,China,East Asia,2015,1393715448499.99,38.6,38.6,55.5,55.5,1375.608937795631,12270.723694469352,-8.149146535434304e-5
2,China,East Asia,2016,1401889680499.99,38.5,38.5,56.736,56.736,1476.0617719692661,13028.71862127985,-7.675057342713093e-5
2,China,East Asia,2017,1410275956500,39.1,39.1,57.96,57.96,1565.1342665083282,13844.878445317721,-7.222626700917177e-5
2,China,East Asia,2018,1417069468500,38.5,38.5,59.152,59.152,1749.494864321031,14701.665162555268,-6.801719266035873e-5
2,China,East Asia,2019,1421864031000,38.2,38.2,60.308,60.308,1825.2691316680384,15531.21621109859,-6.43843852638882e-5
2,China,East Asia,2020,1424929780999.99,37.1,37.1,61.428,61.428,1756.7067329960141,15841.726720012128,-6.312243966740721e-5
2,China,East Asia,2021,1425893464499.99,35.7,35.7,62.512,62.512,1947.3745315721296,17065.168784895817,-5.8597176172236563e-5
2,China,East Asia,2022,1425887337000,NA,37.15137063805488,63.56,63.56,1962.366683246283,17650.7994663528,-5.665305277802612e-5
2,China,East Asia,2023,1425671352000,NA,36.740898611453254,64.57,64.57,2356.881647527469,18426.097463230388,-5.426937893662965e-5
2,China,East Asia,2024,1425178782500,NA,36.345401235067065,NA,60.73086090561518,2486.8987839699207,19412.08461783456,-5.151297572722234e-5
2,China,East Asia,2025,1424381923499.99,NA,35.94660842717289,NA,61.629944362527624,NA,20447.831121100542,-4.890374643663265e-5
2,China,East Asia,2026,1423255202000,NA,35.539429279697,NA,62.52114648697762,NA,21462.48522149456,-4.659184124952782e-5
2,China,East Asia,2027,1421809059500,NA,35.13090476605764,NA,63.403940538444715,NA,22532.563187299922,-4.4379230282739976e-5
2,China,East Asia,2028,1420045579999.99,NA,34.719592658574484,NA,64.27782159544218,NA,23634.068019610484,-4.2310906605899226e-5
2,China,East Asia,2029,1417974640500,NA,34.30286567486658,NA,65.14230751556997,NA,24710.597007147564,-4.046764900191244e-5
2,China,East Asia,2030,1415605905500,NA,33.87829087615256,NA,65.99693977752565,NA,25688.917968588285,-3.8926533927294304e-5
2,China,East Asia,2031,1412946005000,NA,33.44726913776952,NA,66.84128420361868,NA,26557.7511668097,-3.765308166700689e-5
2,China,East Asia,2032,1410012865500,NA,33.01331892023329,NA,67.67493156231588,NA,27360.030819686122,-3.6548998508135614e-5
2,China,East Asia,2033,1406810378500,NA,32.5788701175671,NA,68.4974980512809,NA,28131.846257957262,-3.55462708633308e-5
2,China,East Asia,2034,1403314814999.99,NA,32.144652907134244,NA,69.3086256622535,NA,28879.090715293492,-3.4626529508593687e-5
2,China,East Asia,2035,1399547500000,NA,31.709690570202277,NA,70.10798242997136,NA,29565.229464472235,-3.382294359751333e-5
2,China,East Asia,2036,1395546723000,NA,31.274489045905074,NA,70.89526256809904,NA,30188.955130037557,-3.312414867323576e-5
2,China,East Asia,2037,1391338419999.99,NA,30.841443944533882,NA,71.67018649586169,NA,30806.661721761295,-3.245998476321737e-5
2,China,East Asia,2038,1386952006499.99,NA,30.411475281311105,NA,72.4325007597079,NA,31441.95681763467,-3.180413050684811e-5
2,China,East Asia,2039,1382367123999.99,NA,29.98551380419104,NA,73.18197785490497,NA,32123.847038561442,-3.112903738957417e-5
2,China,East Asia,2040,1377556938499.99,NA,29.563856525326322,NA,73.91841595246125,NA,32865.82293990522,-3.042628169590353e-5
2,China,East Asia,2041,1372522398000,NA,29.146583325568677,NA,74.64163853717403,NA,33676.314423649615,-2.9694019971583565e-5
2,China,East Asia,2042,1367267104499.99,NA,28.733643723131163,NA,75.35149396295255,NA,34560.359595674876,-2.8934465513006426e-5
