country_id,country_name,iso3c,year,Gini,density_psqkm,urbanization_perc,ES_pcap,energy_service,GDP_PPP_pcap,GDP_PPP,prop_TFC_PTR,gini_missing,density_missing,urbanization_missing,lag_GDP_PPP_pcap,lag_ES_pcap,lag_energy_service,lag_Gini,lag_density,lag_urbanization,historical_data
1,USA,USA,1960,NA,NA,69.996,6906.237858136708,1245018977318.4617,17688.563709973136,3188798004470.2466,19.4384812928032,1,1,0,NA,NA,NA,NA,NA,NA,1
1,USA,USA,1961,NA,20.0558797068663,70.377,6922.479753623976,1270202210302.9915,17824.175921894333,3270548771336.912,19.549808668984333,1,0,0,17688.563709973136,6906.237858136708,1245018977318.4617,NA,NA,69.996,1
1,USA,USA,1962,NA,20.3667228593639,70.757,7083.547910661054,1322670340962.402,18588.578301258218,3470938787994.5938,19.469319109494947,1,0,0,17824.175921894333,6922.479753623976,1270202210302.9915,NA,20.0558797068663,70.377,1
1,USA,USA,1963,37.6,20.6619528854804,71.134,7242.1638150913295,1374745368444.4063,19081.235724322127,3622099845566.25,19.257934941051445,0,0,0,18588.578301258218,7083.547910661054,1322670340962.402,NA,20.3667228593639,70.757,1
1,USA,USA,1964,38.1,20.9509594975849,71.508,7406.150503002853,1428049940667.7385,19867.177469575,3830778431407.6177,19.182439115001912,0,0,0,19081.235724322127,7242.1638150913295,1374745368444.4063,37.6,20.6619528854804,71.134,1
1,USA,USA,1965,37.5,21.2145265401312,71.879,7487.608927229928,1464978944848.6265,20851.59164970444,4079692600171.559,19.078237999541322,0,0,0,19867.177469575,7406.150503002853,1428049940667.7385,38.1,20.9509594975849,71.508,1
1,USA,USA,1966,37.8,21.4609518984688,72.247,7774.12488091114,1541340041356.7986,21934.179653242143,4348789078095.352,19.008336562185715,0,0,0,20851.59164970444,7487.608927229928,1464978944848.6265,37.5,21.2145265401312,71.879,1
1,USA,USA,1967,36.9,21.6959130731,72.612,7942.151827401345,1593989188734.3928,22262.36594996821,4468054931595.148,18.447163829538212,0,0,0,21934.179653242143,7774.12488091114,1541340041356.7986,37.8,21.4609518984688,72.247,1
1,USA,USA,1968,36.3,21.9136233808205,72.974,8421.60939716038,1709679513759.1143,23090.80001213268,4687686863079.068,18.709182225956216,0,0,0,22262.36594996821,7942.151827401345,1593989188734.3928,36.9,21.6959130731,72.612,1
1,USA,USA,1969,36,22.1288224863958,73.333,8768.284854131518,1800129187443.1707,23546.851367872165,4834169409963.953,19.183874410325515,0,0,0,23090.80001213268,8421.60939716038,1709679513759.1143,36.3,21.9136233808205,72.974,1
1,USA,USA,1970,36.6,22.3881314035655,73.602,9080.738306036943,1886944220815.2295,23307.261669956493,4843163763668.293,19.78395123990434,0,0,0,23546.851367872165,8768.284854131518,1800129187443.1707,36,22.1288224863958,73.333,1
1,USA,USA,1971,36.9,22.6729890729952,73.613,9378.95852888605,1973580769730.502,23773.94395683854,5002666177631.551,20.24598258186816,0,0,0,23307.261669956493,9080.738306036943,1886944220815.2295,36.6,22.3881314035655,73.602,1
1,USA,USA,1972,36.7,22.9170124118896,73.623,9913.079663278591,2109925312494.6313,24740.125321732587,5265751756639.14,20.751665115955028,0,0,0,23773.94395683854,9378.95852888605,1973580769730.502,36.9,22.6729890729952,73.613,1
1,USA,USA,1973,36.1,23.1367971909474,73.633,10277.98752628434,2209834587579.492,25873.82394007805,5563041491294.468,21.119995921956683,0,0,0,24740.125321732587,9913.079663278591,2109925312494.6313,36.7,22.9170124118896,73.623,1
1,USA,USA,1974,35.5,23.3491575462716,73.643,10000.51093410827,2170875731778.757,25488.57585833904,5532970378518.369,21.437350630919884,0,0,0,25873.82394007805,10277.98752628434,2209834587579.492,36.1,23.1367971909474,73.633,1
1,USA,USA,1975,35.6,23.5805156917379,73.653,10151.937998116544,2224587107778.4316,25197.919469226206,5521602555539.588,22.715024726854068,0,0,0,25488.57585833904,10000.51093410827,2170875731778.757,35.5,23.3491575462716,73.643,1
1,USA,USA,1976,35.6,23.8056504231922,73.663,10596.892606123503,2343701544565.0405,26310.74263621161,5819114191976.34,22.67082721738,0,0,0,25197.919469226206,10151.937998116544,2224587107778.4316,35.6,23.5805156917379,73.653,1
1,USA,USA,1977,35.5,24.0462890983256,73.673,10833.113375304054,2418594717295.759,27269.61606687558,6088198939409.483,22.580446843488907,0,0,0,26310.74263621161,10596.892606123503,2343701544565.0405,35.6,23.8056504231922,73.663,1
1,USA,USA,1978,34.8,24.3024317171382,73.682,11215.261210699362,2527876114942.392,28506.257981142546,6425199317530.888,22.930665765000455,0,0,0,27269.61606687558,10833.113375304054,2418594717295.759,35.5,24.0462890983256,73.673,1
1,USA,USA,1979,34.8,24.5721129909946,73.692,10524.54352075024,2395123886320.9355,29127.223939690313,6628630463889.059,21.702620797505794,0,0,0,28506.257981142546,11215.261210699362,2527876114942.392,34.8,24.3024317171382,73.682,1
1,USA,USA,1980,34.7,24.8090394542612,73.738,9812.598010266283,2255510629758.474,28763.812844991844,6611611477040.613,21.380538101039107,0,0,0,29127.223939690313,10524.54352075024,2395123886320.9355,34.8,24.5721129909946,73.692,1
1,USA,USA,1981,35.5,25.0537178893674,73.89,9787.091896764838,2272578495646.749,29196.161117923966,6779395617401.345,21.95639788840818,0,0,0,28763.812844991844,9812.598010266283,2255510629758.474,34.7,24.8090394542612,73.738,1
1,USA,USA,1982,36.7,25.293701468289,74.042,9802.21267995143,2299433888224.0977,28378.72567211455,6657170747635.596,23.31156146238495,0,0,0,29196.161117923966,9787.091896764838,2272578495646.749,35.5,25.0537178893674,73.89,1
1,USA,USA,1983,37.3,25.526042258073,74.194,9902.113819058013,2346665880577.916,29378.609699603687,6962329686433.943,24.0891012764264,0,0,0,28378.72567211455,9802.21267995143,2299433888224.0977,36.7,25.293701468289,74.042,1
1,USA,USA,1984,37.3,25.7480106911702,74.344,9827.836950041388,2352331751193.75,31192.99867935818,7466167945337.143,22.855722655775907,0,0,0,29378.609699603687,9902.113819058013,2346665880577.916,37.3,25.526042258073,74.194,1
1,USA,USA,1985,37.6,25.9771851825972,74.494,9697.14854065001,2343708107232.2075,32179.516282822828,7777481481562.13,23.104155868987398,0,0,0,31192.99867935818,9827.836950041388,2352331751193.75,37.3,25.7480106911702,74.344,1
1,USA,USA,1986,37.6,26.2183697712404,74.644,9897.64569562587,2414568426966.2593,32984.88335087811,8046788130776.698,23.77440168204696,0,0,0,32179.516282822828,9697.14854065001,2343708107232.2075,37.6,25.9771851825972,74.494,1
1,USA,USA,1987,37.2,26.4537676766794,74.793,10418.237604897853,2564566766675.216,33819.886725031,8325146808607.96,23.730752390671867,0,0,0,32984.88335087811,9897.64569562587,2414568426966.2593,37.6,26.2183697712404,74.644,1
1,USA,USA,1988,37.7,26.6950614480247,74.942,11435.975572320049,2840619024969.4316,34915.97957216469,8672893293703.801,23.2736172185543,0,0,0,33819.886725031,10418.237604897853,2564566766675.216,37.2,26.4537676766794,74.793,1
1,USA,USA,1989,38.2,26.9483653165862,75.089,12095.50330048135,3032040834145.8105,35868.82032495352,8991418149054.637,23.933319574041505,0,0,0,34915.97957216469,11435.975572320049,2840619024969.4316,37.7,26.6950614480247,74.942,1
1,USA,USA,1990,38.3,27.2545136128993,75.3,12037.8726886398,3050076623546.953,36156.097955530604,9160993144320.957,24.118679663265656,0,0,0,35868.82032495352,12095.50330048135,3032040834145.8105,38.2,26.9483653165862,75.089,1
1,USA,USA,1991,38,27.6211491261017,75.701,11759.612243400528,3016004497752.7686,35680.68080160886,9151075014478.088,23.81840582705505,0,0,0,36156.097955530604,12037.8726886398,3050076623546.953,38.3,27.2545136128993,75.3,1
1,USA,USA,1992,38.4,28.0068916121481,76.097,11997.153713872738,3114533350981.028,36491.5117009615,9473416189453.068,24.29893857645944,0,0,0,35680.68080160886,11759.612243400528,3016004497752.7686,38,27.6211491261017,75.701,1
1,USA,USA,1993,40.4,28.3786587123429,76.488,12342.395558390912,3241523186753.068,37063.4893946627,9734103860664.031,24.324354963915614,0,0,0,36491.5117009615,11997.153713872738,3114533350981.028,38.4,28.0068916121481,76.097,1
1,USA,USA,1994,40,28.7288076375484,76.875,12810.908914189034,3400973686787.0938,38143.997738833015,10126270781221.111,24.31993431239579,0,0,0,37063.4893946627,12342.395558390912,3241523186753.068,40.4,28.3786587123429,76.488,1
1,USA,USA,1995,39.9,29.0729515141457,77.257,12963.869439924265,3476984909411.092,38769.04259353914,10398081890189.025,24.367532424059448,0,0,0,38143.997738833015,12810.908914189034,3400973686787.0938,40,28.7288076375484,76.875,1
1,USA,USA,1996,40.3,29.4131648134723,77.636,13061.524418422416,3537853529487.2686,39837.29163654727,10790356340243.715,23.90709868692834,0,0,0,38769.04259353914,12963.869439924265,3476984909411.092,39.9,29.0729515141457,77.257,1
1,USA,USA,1997,40.5,29.7694279699879,78.008,13142.185900074765,3593967333148.2036,41212.2158363327,11270222363966.879,23.870632596899906,0,0,0,39837.29163654727,13061.524418422416,3537853529487.2686,40.3,29.4131648134723,77.636,1
1,USA,USA,1998,40,30.1184850681737,78.377,13383.70144267208,3695498795723.962,42645.638383198864,11775285481601.902,24.491210644885676,0,0,0,41212.2158363327,13142.185900074765,3593967333148.2036,40.5,29.7694279699879,78.008,1
1,USA,USA,1999,40,30.4663411566379,78.742,13505.238120785254,3765064440575.034,44262.889968864314,12339851513048.813,24.0874016501005,0,0,0,42645.638383198864,13383.70144267208,3695498795723.962,40,30.1184850681737,78.377,1
1,USA,USA,2000,40.1,30.7973013298523,79.057,13428.904476030992,3780023493288.6895,45625.89866681074,12842966391695.38,23.355562011032223,0,0,0,44262.889968864314,13505.238120785254,3765064440575.034,40,30.4663411566379,78.742,1
1,USA,USA,2001,40.6,31.1036283879362,79.234,13373.957884169602,3801943932686.896,45608.374990311684,12965532423230.809,23.990120982380375,0,0,0,45625.89866681074,13428.904476030992,3780023493288.6895,40.1,30.7973013298523,79.057,1
1,USA,USA,2002,40.4,31.3935499327652,79.409,13546.738754933218,3889056581705.9014,45928.734317482245,13185420470427.207,24.518631305229636,0,0,0,45608.374990311684,13373.957884169602,3801943932686.896,40.6,31.1036283879362,79.234,1
1,USA,USA,2003,40.8,31.6645346171981,79.583,13533.89856285923,3923586790883.453,46753.13259643757,13554111746575.018,24.558997179849612,0,0,0,45928.734317482245,13546.738754933218,3889056581705.9014,40.4,31.3935499327652,79.409,1
1,USA,USA,2004,40.3,31.9589450682826,79.757,13571.870398623487,3973657093786.4575,48077.02346964426,14076291605147.225,24.51977469034704,0,0,0,46753.13259643757,13533.89856285923,3923586790883.453,40.8,31.6645346171981,79.583,1
1,USA,USA,2005,41,32.2548765979183,79.928,13412.820576992934,3966394475381.982,49258.637707953756,14566599720628.865,24.569559249518854,0,0,0,48077.02346964426,13571.870398623487,3973657093786.4575,40.3,31.9589450682826,79.757,1
1,USA,USA,2006,41.4,32.5673998463204,80.099,13309.599239017021,3975979269210.602,50118.67032628412,14971960510542.264,24.68377485794435,0,0,0,49258.637707953756,13412.820576992934,3966394475381.982,41,32.2548765979183,79.928,1
1,USA,USA,2007,40.8,32.8786113609374,80.269,13256.690023988944,4001455419153.0044,50598.85564053629,15272972720896.545,24.51004915940972,0,0,0,50118.67032628412,13309.599239017021,3975979269210.602,41.4,32.5673998463204,80.099,1
1,USA,USA,2008,40.8,33.2436868537795,80.438,12742.977499447119,3886230116903.8496,50141.38491200004,15291634953976.594,24.402269086134343,0,0,0,50598.85564053629,13256.690023988944,4001455419153.0044,40.8,32.8786113609374,80.269,1
1,USA,USA,2009,40.6,33.5363992251367,80.606,12445.250691317804,3833429128726.099,48353.68471126686,14894069075098.781,25.3025446727079,0,0,0,50141.38491200004,12742.977499447119,3886230116903.8496,40.8,33.2436868537795,80.438,1
1,USA,USA,2010,40,33.8157800778799,80.772,12901.783986939328,4013264806838.615,49178.26716140083,15297528547986.318,25.264536718388925,0,0,0,48353.68471126686,12445.250691317804,3833429128726.099,40.6,33.5363992251367,80.606,1
1,USA,USA,2011,40.9,34.0624439459432,80.944,12234.893190594817,3843042006544.0947,49456.7761943762,15534624247422.424,24.628452993860193,0,0,0,49178.26716140083,12901.783986939328,4013264806838.615,40,33.8157800778799,80.772,1
1,USA,USA,2012,40.9,34.3132448275033,81.119,12183.215615997584,3863484720742.186,50104.544312187194,15888920256463.385,25.01992579574598,0,0,0,49456.7761943762,12234.893190594817,3843042006544.0947,40.9,34.0624439459432,80.944,1
1,USA,USA,2013,40.6,34.5518131888554,81.299,12505.937096390222,4003285015931.7295,50549.923853796456,16181574492230.986,24.760770253682658,0,0,0,50104.544312187194,12183.215615997584,3863484720742.186,40.9,34.3132448275033,81.119,1
1,USA,USA,2014,41.5,34.8061342979769,81.483,12645.96507274984,4086105721426.5366,51225.5792883187,16551772158886.172,24.464356291208883,0,0,0,50549.923853796456,12505.937096390222,4003285015931.7295,40.6,34.5518131888554,81.299,1
1,USA,USA,2015,41.2,35.0633286762825,81.671,13122.245299806002,4279511944889.4272,52126.166849778994,16999724405260.615,25.149867987796164,0,0,0,51225.5792883187,12645.96507274984,4086105721426.5366,41.5,34.8061342979769,81.483,1
1,USA,USA,2016,41.1,35.3183471405052,81.862,13432.018824433757,4421544300376.375,52503.8600808932,17283190734228.182,25.367606823157356,0,0,0,52126.166849778994,13122.245299806002,4279511944889.4272,41.2,35.0633286762825,81.671,1
1,USA,USA,2017,41.2,35.5424948236771,82.058,13448.636210022762,4467699646511.572,53199.26490226363,17673043815504.953,25.06936659172886,0,0,0,52503.8600808932,13432.018824433757,4421544300376.375,41.1,35.3183471405052,81.862,1
1,USA,USA,2018,41.4,35.7300964643583,82.256,13609.285012137208,4559879335622.726,54286.05427980906,18188895074372.574,24.007539628876724,0,0,0,53199.26490226363,13448.636210022762,4467699646511.572,41.2,35.5424948236771,82.058,1
1,USA,USA,2019,41.5,35.893175671391496,82.459,13664.227102479557,4615640297763.602,55079.22361299054,18605215075173.844,24.03536948118302,0,0,0,54286.05427980906,13609.285012137208,4559879335622.726,41.4,35.7300964643583,82.256,1
1,USA,USA,2020,39.7,36.2426709389095,82.664,12037.993428518594,4086130227367.6055,52945.989614465834,17971783243296.195,22.917762674496004,0,0,0,55079.22361299054,13664.227102479557,4615640297763.602,41.5,35.893175671391496,82.459,1
1,USA,USA,2021,39.7,36.2997410198723,82.873,13509.663572767811,4595466709395.889,55829.276186105424,18990967372428.26,23.75558024395722,0,0,0,52945.989614465834,12037.993428518594,4086130227367.6055,39.7,36.2426709389095,82.664,1
1,USA,USA,2022,41.3,36.4333780453942,83.084,13931.23332009894,4757990606964.504,57255.664239407924,19554759179403.48,23.208408614850228,0,0,0,55829.276186105424,13509.663572767811,4595466709395.889,39.7,36.2997410198723,82.873,1
1,USA,USA,2023,NA,NA,83.298,14159.290974141695,4863395585924.908,58106.55134332487,19958283633872.105,23.013915816955475,1,1,0,57255.664239407924,13931.23332009894,4757990606964.504,41.3,36.4333780453942,83.084,1
1,USA,USA,2024,NA,NA,NA,14410.474271128487,4977760800422.484,58624.66785823548,20250518346032.207,22.80917868207953,1,1,1,58106.55134332487,14159.290974141695,4863395585924.908,NA,NA,83.298,1
1,USA,USA,2025,NA,NA,NA,NA,NA,59363.093841930604,20615366260610.09,NA,1,1,1,58624.66785823548,14410.474271128487,4977760800422.484,NA,NA,NA,0
1,USA,USA,2026,NA,NA,NA,NA,NA,60270.4771069234,21036535750630.695,NA,1,1,1,59363.093841930604,NA,NA,NA,NA,NA,0
1,USA,USA,2027,NA,NA,NA,NA,NA,61237.84460367529,21477848746544.043,NA,1,1,1,60270.4771069234,NA,NA,NA,NA,NA,0
1,USA,USA,2028,NA,NA,NA,NA,NA,62226.408133517936,21928840421128.95,NA,1,1,1,61237.84460367529,NA,NA,NA,NA,NA,0
1,USA,USA,2029,NA,NA,NA,NA,NA,63231.19598285984,22387021124917.7,NA,1,1,1,62226.408133517936,NA,NA,NA,NA,NA,0
1,USA,USA,2030,NA,NA,NA,NA,NA,64246.65681984184,22849316430844.5,NA,1,1,1,63231.19598285984,NA,NA,NA,NA,NA,0
1,USA,USA,2031,NA,NA,NA,NA,NA,65230.62319107675,23301860969764.633,NA,1,1,1,64246.65681984184,NA,NA,NA,NA,NA,0
1,USA,USA,2032,NA,NA,NA,NA,NA,66192.39973496787,23747845333334.832,NA,1,1,1,65230.62319107675,NA,NA,NA,NA,NA,0
1,USA,USA,2033,NA,NA,NA,NA,NA,67109.0002553177,24178970876188.434,NA,1,1,1,66192.39973496787,NA,NA,NA,NA,NA,0
1,USA,USA,2034,NA,NA,NA,NA,NA,67952.57586191535,24585365688481.617,NA,1,1,1,67109.0002553177,NA,NA,NA,NA,NA,0
1,USA,USA,2035,NA,NA,NA,NA,NA,68705.1341131911,24959524653116.605,NA,1,1,1,67952.57586191535,NA,NA,NA,NA,NA,0
1,USA,USA,2036,NA,NA,NA,NA,NA,69415.59292770989,25318065410226.188,NA,1,1,1,68705.1341131911,NA,NA,NA,NA,NA,0
1,USA,USA,2037,NA,NA,NA,NA,NA,70182.91731793644,25697642141122.727,NA,1,1,1,69415.59292770989,NA,NA,NA,NA,NA,0
1,USA,USA,2038,NA,NA,NA,NA,NA,71013.28146037897,26101034783060.254,NA,1,1,1,70182.91731793644,NA,NA,NA,NA,NA,0
1,USA,USA,2039,NA,NA,NA,NA,NA,71873.98447391372,26514802478009.008,NA,1,1,1,71013.28146037897,NA,NA,NA,NA,NA,0
1,USA,USA,2040,NA,NA,NA,NA,NA,72763.25798679786,26937636041987.234,NA,1,1,1,71873.98447391372,NA,NA,NA,NA,NA,0
1,USA,USA,2041,NA,NA,NA,NA,NA,73709.03403660766,27380656250044.81,NA,1,1,1,72763.25798679786,NA,NA,NA,NA,NA,0
1,USA,USA,2042,NA,NA,NA,NA,NA,74673.32763805513,27831105925189.27,NA,1,1,1,73709.03403660766,NA,NA,NA,NA,NA,0
1,USA,USA,2043,NA,NA,NA,NA,NA,75641.00011048857,28282221377191.754,NA,1,1,1,74673.32763805513,NA,NA,NA,NA,NA,0
1,USA,USA,2044,NA,NA,NA,NA,NA,76605.91282353949,28729457112506.445,NA,1,1,1,75641.00011048857,NA,NA,NA,NA,NA,0
1,USA,USA,2045,NA,NA,NA,NA,NA,77565.33044615168,29172823171442.94,NA,1,1,1,76605.91282353949,NA,NA,NA,NA,NA,0
1,USA,USA,2046,NA,NA,NA,NA,NA,78554.30592561378,29625321764001.816,NA,1,1,1,77565.33044615168,NA,NA,NA,NA,NA,0
1,USA,USA,2047,NA,NA,NA,NA,NA,79583.85911283581,30092070858236.496,NA,1,1,1,78554.30592561378,NA,NA,NA,NA,NA,0
1,USA,USA,2048,NA,NA,NA,NA,NA,80652.10797133844,30572289605847.254,NA,1,1,1,79583.85911283581,NA,NA,NA,NA,NA,0
1,USA,USA,2049,NA,NA,NA,NA,NA,81744.73175205424,31060293050862.207,NA,1,1,1,80652.10797133844,NA,NA,NA,NA,NA,0
1,USA,USA,2050,NA,NA,NA,NA,NA,82845.20301080606,31551339989214.2,NA,1,1,1,81744.73175205424,NA,NA,NA,NA,NA,0
1,USA,USA,2051,NA,NA,NA,NA,NA,83803.80083623943,31988613725474.008,NA,1,1,1,82845.20301080606,NA,NA,NA,NA,NA,0
1,USA,USA,2052,NA,NA,NA,NA,NA,84783.78380289301,32433508121256.066,NA,1,1,1,83803.80083623943,NA,NA,NA,NA,NA,0
1,USA,USA,2053,NA,NA,NA,NA,NA,85767.32905328432,32879706316360.586,NA,1,1,1,84783.78380289301,NA,NA,NA,NA,NA,0
1,USA,USA,2054,NA,NA,NA,NA,NA,86737.1870499923,33319736777742.938,NA,1,1,1,85767.32905328432,NA,NA,NA,NA,NA,0
1,USA,USA,2055,NA,NA,NA,NA,NA,87689.9146384429,33751347522614,NA,1,1,1,86737.1870499923,NA,NA,NA,NA,NA,0
1,USA,USA,2056,NA,NA,NA,NA,NA,88634.1811053997,34181093448641.027,NA,1,1,1,87689.9146384429,NA,NA,NA,NA,NA,0
1,USA,USA,2057,NA,NA,NA,NA,NA,89591.55079239419,34620435441824.504,NA,1,1,1,88634.1811053997,NA,NA,NA,NA,NA,0
1,USA,USA,2058,NA,NA,NA,NA,NA,90570.25524068804,35073666633041.344,NA,1,1,1,89591.55079239419,NA,NA,NA,NA,NA,0
1,USA,USA,2059,NA,NA,NA,NA,NA,91577.46295347608,35540578007806.09,NA,1,1,1,90570.25524068804,NA,NA,NA,NA,NA,0
1,USA,USA,2060,NA,NA,NA,NA,NA,92612.70759678107,36018785039468.15,NA,1,1,1,91577.46295347608,NA,NA,NA,NA,NA,0
1,USA,USA,2061,NA,NA,NA,NA,NA,93648.95207102837,36501110681213.62,NA,1,1,1,92612.70759678107,NA,NA,NA,NA,NA,0
1,USA,USA,2062,NA,NA,NA,NA,NA,94687.87174810887,36989581704349.56,NA,1,1,1,93648.95207102837,NA,NA,NA,NA,NA,0
1,USA,USA,2063,NA,NA,NA,NA,NA,95716.57262343861,37477404102103.29,NA,1,1,1,94687.87174810887,NA,NA,NA,NA,NA,0
1,USA,USA,2064,NA,NA,NA,NA,NA,96730.97898192346,37961514370245.18,NA,1,1,1,95716.57262343861,NA,NA,NA,NA,NA,0
1,USA,USA,2065,NA,NA,NA,NA,NA,97718.04927912378,38437649434897.805,NA,1,1,1,96730.97898192346,NA,NA,NA,NA,NA,0
1,USA,USA,2066,NA,NA,NA,NA,NA,98682.66717747005,38910018407054.89,NA,1,1,1,97718.04927912378,NA,NA,NA,NA,NA,0
1,USA,USA,2067,NA,NA,NA,NA,NA,99650.42402807652,39388546874602.4,NA,1,1,1,98682.66717747005,NA,NA,NA,NA,NA,0
1,USA,USA,2068,NA,NA,NA,NA,NA,100612.20653010633,39867414388232.63,NA,1,1,1,99650.42402807652,NA,NA,NA,NA,NA,0
1,USA,USA,2069,NA,NA,NA,NA,NA,101568.6558880297,40346868481749.64,NA,1,1,1,100612.20653010633,NA,NA,NA,NA,NA,0
1,USA,USA,2070,NA,NA,NA,NA,NA,102530.3614897993,40829443591643.445,NA,1,1,1,101568.6558880297,NA,NA,NA,NA,NA,0
1,USA,USA,2071,NA,NA,NA,NA,NA,103476.60899474961,41307129385882.53,NA,1,1,1,102530.3614897993,NA,NA,NA,NA,NA,0
1,USA,USA,2072,NA,NA,NA,NA,NA,104409.80835618448,41779772438152.836,NA,1,1,1,103476.60899474961,NA,NA,NA,NA,NA,0
1,USA,USA,2073,NA,NA,NA,NA,NA,105371.32817893411,42262387942068.17,NA,1,1,1,104409.80835618448,NA,NA,NA,NA,NA,0
1,USA,USA,2074,NA,NA,NA,NA,NA,106394.80025479093,42770001964214.66,NA,1,1,1,105371.32817893411,NA,NA,NA,NA,NA,0
1,USA,USA,2075,NA,NA,NA,NA,NA,107480.79030655533,43305103386667.766,NA,1,1,1,106394.80025479093,NA,NA,NA,NA,NA,0
1,USA,USA,2076,NA,NA,NA,NA,NA,108603.91722256971,43856534528649.37,NA,1,1,1,107480.79030655533,NA,NA,NA,NA,NA,0
1,USA,USA,2077,NA,NA,NA,NA,NA,109776.8816048869,44424888495429.75,NA,1,1,1,108603.91722256971,NA,NA,NA,NA,NA,0
1,USA,USA,2078,NA,NA,NA,NA,NA,110987.82269974324,45007637688018.19,NA,1,1,1,109776.8816048869,NA,NA,NA,NA,NA,0
1,USA,USA,2079,NA,NA,NA,NA,NA,112225.99355492588,45599657284287.97,NA,1,1,1,110987.82269974324,NA,NA,NA,NA,NA,0
1,USA,USA,2080,NA,NA,NA,NA,NA,113491.91551782492,46200268086483.71,NA,1,1,1,112225.99355492588,NA,NA,NA,NA,NA,0
1,USA,USA,2081,NA,NA,NA,NA,NA,114770.20456696516,46810896965418.11,NA,1,1,1,113491.91551782492,NA,NA,NA,NA,NA,0
1,USA,USA,2082,NA,NA,NA,NA,NA,116101.44617369366,47445536333354.49,NA,1,1,1,114770.20456696516,NA,NA,NA,NA,NA,0
1,USA,USA,2083,NA,NA,NA,NA,NA,117507.61470132497,48107811463794.31,NA,1,1,1,116101.44617369366,NA,NA,NA,NA,NA,0
1,USA,USA,2084,NA,NA,NA,NA,NA,118966.9350578425,48792463818091.12,NA,1,1,1,117507.61470132497,NA,NA,NA,NA,NA,0
1,USA,USA,2085,NA,NA,NA,NA,NA,120495.21064592613,49503045943723.305,NA,1,1,1,118966.9350578425,NA,NA,NA,NA,NA,0
1,USA,USA,2086,NA,NA,NA,NA,NA,122068.79133041362,50233759262070.28,NA,1,1,1,120495.21064592613,NA,NA,NA,NA,NA,0
1,USA,USA,2087,NA,NA,NA,NA,NA,123641.26102953176,50969475074671.14,NA,1,1,1,122068.79133041362,NA,NA,NA,NA,NA,0
1,USA,USA,2088,NA,NA,NA,NA,NA,125213.92450691653,51710694282734.19,NA,1,1,1,123641.26102953176,NA,NA,NA,NA,NA,0
1,USA,USA,2089,NA,NA,NA,NA,NA,126788.25479242949,52456197844639.125,NA,1,1,1,125213.92450691653,NA,NA,NA,NA,NA,0
1,USA,USA,2090,NA,NA,NA,NA,NA,128374.33190855106,53205723152892.09,NA,1,1,1,126788.25479242949,NA,NA,NA,NA,NA,0
1,USA,USA,2091,NA,NA,NA,NA,NA,129935.30711585245,53947370705166.17,NA,1,1,1,128374.33190855106,NA,NA,NA,NA,NA,0
1,USA,USA,2092,NA,NA,NA,NA,NA,131482.72478151417,54687476920823.16,NA,1,1,1,129935.30711585245,NA,NA,NA,NA,NA,0
1,USA,USA,2093,NA,NA,NA,NA,NA,133023.28453051916,55425763741849.32,NA,1,1,1,131482.72478151417,NA,NA,NA,NA,NA,0
1,USA,USA,2094,NA,NA,NA,NA,NA,134551.9839249563,56160870679203.46,NA,1,1,1,133023.28453051916,NA,NA,NA,NA,NA,0
1,USA,USA,2095,NA,NA,NA,NA,NA,136069.06142241874,56892587869306.234,NA,1,1,1,134551.9839249563,NA,NA,NA,NA,NA,0
1,USA,USA,2096,NA,NA,NA,NA,NA,137583.05747411484,57619796439885.3,NA,1,1,1,136069.06142241874,NA,NA,NA,NA,NA,0
1,USA,USA,2097,NA,NA,NA,NA,NA,139089.2828496683,58342530647029.695,NA,1,1,1,137583.05747411484,NA,NA,NA,NA,NA,0
1,USA,USA,2098,NA,NA,NA,NA,NA,140586.70722006267,59059888331885.56,NA,1,1,1,139089.2828496683,NA,NA,NA,NA,NA,0
1,USA,USA,2099,NA,NA,NA,NA,NA,142083.5584045461,59774962363524.3,NA,1,1,1,140586.70722006267,NA,NA,NA,NA,NA,0
1,USA,USA,2100,NA,NA,NA,NA,NA,143582.95534749806,60488468626045.375,NA,1,1,1,142083.5584045461,NA,NA,NA,NA,NA,0
2,China,CHN,1960,NA,NA,16.203,8.760653153855536,5736493775.893369,826.5703860174411,541239995632.0677,0.33520577938144513,1,1,0,NA,NA,NA,NA,NA,NA,1
2,China,CHN,1961,NA,70.3357920805262,16.708,10.18886296510053,6681586174.811408,668.0252976093395,438073277481.4388,0.3763773760590057,1,0,0,826.5703860174411,8.760653153855536,5736493775.893369,NA,NA,16.203,1
2,China,CHN,1962,NA,70.9152397944239,17.226,11.685515508924915,7771728907.387405,697.688739830455,464014423972.80194,0.4218869440273059,1,0,0,668.0252976093395,10.18886296510053,6681586174.811408,NA,70.3357920805262,16.708,1
2,China,CHN,1963,NA,72.6796793864671,17.757,13.185258406763207,9026003596.469791,776.4873327442725,531546462098.0109,0.47201962805016484,1,0,0,697.688739830455,11.685515508924915,7771728907.387405,NA,70.9152397944239,17.226,1
2,China,CHN,1964,NA,74.3860676909967,18.299,14.8482753926426,10465038749.824976,859.1105301904814,605499611980.592,0.5270332899505671,1,0,0,776.4873327442725,13.185258406763207,9026003596.469791,NA,72.6796793864671,17.757,1
