country_id,country_name,iso3c,wem_regions,Population,year,Gini,density_psqkm,urbanization_perc,ES_pcap,energy_service,GDP_PPP_pcap,GDP_PPP,prop_TFC_PTR,Land_Area,historical_data
66,Libya,LBY,North Africa,2314214000.0000005,1973,NA,1.3152380735874152,59.528,1519.6739358100806,3516850697.6867905,91009.15196523459,210614653606.07343,24.75055904782517,1759540,1
66,Libya,LBY,North Africa,2432229000.0000005,1974,NA,1.3823095809131936,61.237,1813.890939627557,4411798146.199394,74095.96430948247,180218353176.48828,26.655861185234297,1759540,1
66,Libya,LBY,North Africa,2571568000,1975,NA,1.4615001648158041,62.785,2158.149097988643,5549827159.616459,75321.52011184291,193694410830.97165,25.0924981365434,1759540,1
66,Libya,LBY,North Africa,2721252000.0000005,1976,NA,1.546570126283006,64.31,2268.228036508463,6172420080.804729,87581.79815257413,238332143386.28873,27.056326750752802,1759540,1
66,Libya,LBY,North Africa,2881552000,1977,NA,1.6376734828421065,65.802,2379.972107928179,6858013387.54466,89662.98496486402,258368553651.47385,26.097684640427726,1759540,1
66,Libya,LBY,North Africa,3052536000,1978,NA,1.734848880957523,67.265,2604.057624076747,7948979643.568736,87546.45222110194,267238697077.19363,26.124155155114238,1759540,1
66,Libya,LBY,North Africa,3233856000,1979,NA,1.8378985416642986,68.696,2645.0726461717786,8553784047.258483,93634.74291610588,302801275187.7065,21.882271475025856,1759540,1
66,Libya,LBY,North Africa,3424394000,1980,NA,1.946187071620992,70.094,2866.7815948337734,9816989692.659204,88963.5872389294,304646374359.4664,22.11827168337182,1759540,1
66,Libya,LBY,North Africa,3621500999.9999995,1981,NA,2.058208963706423,71.451,2718.231098552939,9844076641.640566,68301.13486811235,247352628226.0037,19.998720636458383,1759540,1
66,Libya,LBY,North Africa,3724776000,1982,NA,2.1169032815394937,72.773,2895.0474465292227,10783403247.693333,64220.46777248233,239206857067.71564,19.545015114658,1759540,1
66,Libya,LBY,North Africa,3718965999.9999995,1983,NA,2.11360128215329,74.055,2985.9130433424293,11104509087.14702,63618.861647217855,236596383424.70715,20.38314879086094,1759540,1
66,Libya,LBY,North Africa,3773648000,1984,NA,2.1446787228480173,75.3,2998.40519212932,11314925756.468424,57727.8826427684,217844708879.1177,20.59363961648958,1759540,1
66,Libya,LBY,North Africa,3898761000.0000005,1985,NA,2.2157842390624825,75.45,2893.015202567165,11279174844.175964,50932.50729787772,198573673085.18106,20.332538039075192,1759540,1
66,Libya,LBY,North Africa,4017408000,1986,NA,2.283214931175194,75.505,2797.5361812176143,11238844234.713093,45128.12188281589,181298077876.9996,20.712272764671198,1759540,1
66,Libya,LBY,North Africa,4129748000.0000005,1987,NA,2.3470611637132435,75.56,2714.363418714439,11209636899.709118,42500.59982808117,175516767138.81857,19.484883844170536,1759540,1
66,Libya,LBY,North Africa,4237768000,1988,NA,2.4084522091001057,75.614,2681.45313332796,11363376281.916964,41691.40364620332,176678496246.96375,21.701552111234733,1759540,1
66,Libya,LBY,North Africa,4342932000,1989,NA,2.468220102981461,75.669,2732.466428599393,11866915891.69002,40955.64014303089,177867560157.65344,20.66178001266246,1759540,1
66,Libya,LBY,North Africa,4445241000,1990,NA,2.5263654136876683,75.723,2620.979457368728,11650885344.053223,39293.569968408076,174669388259.93628,19.581664708986686,1759540,1
66,Libya,LBY,North Africa,4544414000,1991,NA,2.5827284403878283,75.777,2639.205629808067,11993643012.978598,44453.230051669874,202013880992.0293,18.334299727671358,1759540,1
66,Libya,LBY,North Africa,4640378000,1992,NA,2.63726769496573,75.832,2702.068595338775,12538619664.300955,42353.28771482096,196535264539.52545,17.845014080819748,1759540,1
